Local time,Open,High,Low,Close,Volume
23.07.2018 18:00:00.000 GMT-0700,1.16924,1.16996,1.16879,1.16974,11907.4404
23.07.2018 19:00:00.000 GMT-0700,1.16974,1.17017,1.16857,1.16881,7527.1299
23.07.2018 20:00:00.000 GMT-0700,1.16881,1.16904,1.16842,1.16868,5626.3901
23.07.2018 21:00:00.000 GMT-0700,1.16868,1.16887,1.16753,1.16766,6030.2598
23.07.2018 22:00:00.000 GMT-0700,1.16766,1.16857,1.16764,1.16843,5808.8701
23.07.2018 23:00:00.000 GMT-0700,1.16842,1.16842,1.16578,1.16597,14647.3604
24.07.2018 00:00:00.000 GMT-0700,1.16595,1.17044,1.16545,1.16961,16762.9004
24.07.2018 01:00:00.000 GMT-0700,1.16960,1.16970,1.16781,1.16845,14399.3398
24.07.2018 02:00:00.000 GMT-0700,1.16844,1.16924,1.16805,1.16915,13028.4805
24.07.2018 03:00:00.000 GMT-0700,1.16914,1.17153,1.16912,1.17128,14998.0898
24.07.2018 04:00:00.000 GMT-0700,1.17129,1.17166,1.17020,1.17107,13162.7998
24.07.2018 05:00:00.000 GMT-0700,1.17108,1.17111,1.16901,1.16941,16854.4395
24.07.2018 06:00:00.000 GMT-0700,1.16939,1.17126,1.16899,1.17072,16780.5703
24.07.2018 07:00:00.000 GMT-0700,1.17070,1.17168,1.17016,1.17058,16849.2695
24.07.2018 08:00:00.000 GMT-0700,1.17061,1.17088,1.16825,1.16828,13545.75
24.07.2018 09:00:00.000 GMT-0700,1.16827,1.16871,1.16745,1.16818,11359.1299
24.07.2018 10:00:00.000 GMT-0700,1.16817,1.16860,1.16730,1.16807,9806.3096
24.07.2018 11:00:00.000 GMT-0700,1.16807,1.16848,1.16736,1.16832,9471.2305
24.07.2018 12:00:00.000 GMT-0700,1.16831,1.16891,1.16811,1.16871,8120.0898
24.07.2018 13:00:00.000 GMT-0700,1.16870,1.16875,1.16811,1.16857,3580.49
24.07.2018 14:00:00.000 GMT-0700,1.16861,1.16868,1.16782,1.16830,2105.1899
24.07.2018 15:00:00.000 GMT-0700,1.16828,1.16831,1.16796,1.16816,3347.3999
24.07.2018 16:00:00.000 GMT-0700,1.16816,1.16858,1.16816,1.16845,3283.9099
24.07.2018 17:00:00.000 GMT-0700,1.16846,1.16930,1.16828,1.16882,8592.4199
24.07.2018 18:00:00.000 GMT-0700,1.16882,1.16983,1.16847,1.16853,9934.0098
24.07.2018 19:00:00.000 GMT-0700,1.16856,1.16860,1.16773,1.16830,7821.8501
24.07.2018 20:00:00.000 GMT-0700,1.16829,1.16831,1.16753,1.16819,5725.6602
24.07.2018 21:00:00.000 GMT-0700,1.16819,1.16819,1.16760,1.16781,5965.6602
24.07.2018 22:00:00.000 GMT-0700,1.16782,1.16899,1.16777,1.16873,8921.6396
24.07.2018 23:00:00.000 GMT-0700,1.16873,1.16996,1.16809,1.16986,13080.5498
25.07.2018 00:00:00.000 GMT-0700,1.16984,1.16987,1.16845,1.16899,11223.8896
25.07.2018 01:00:00.000 GMT-0700,1.16900,1.16970,1.16806,1.16961,14089.8799
25.07.2018 02:00:00.000 GMT-0700,1.16960,1.17050,1.16948,1.17038,13244.71
25.07.2018 03:00:00.000 GMT-0700,1.17038,1.17050,1.16894,1.16925,11865.0596
25.07.2018 04:00:00.000 GMT-0700,1.16925,1.16997,1.16904,1.16952,12621.2002
25.07.2018 05:00:00.000 GMT-0700,1.16952,1.16998,1.16858,1.16991,13656.6396
25.07.2018 06:00:00.000 GMT-0700,1.16990,1.17119,1.16950,1.16965,17307.8203
25.07.2018 07:00:00.000 GMT-0700,1.16965,1.16985,1.16719,1.16747,16923.9902
25.07.2018 08:00:00.000 GMT-0700,1.16747,1.16813,1.16640,1.16763,15352.8701
25.07.2018 09:00:00.000 GMT-0700,1.16761,1.16846,1.16677,1.16785,10987.0996
25.07.2018 10:00:00.000 GMT-0700,1.16785,1.16993,1.16767,1.16983,14147.2402
25.07.2018 11:00:00.000 GMT-0700,1.16985,1.17118,1.16939,1.17008,13555.5498
25.07.2018 12:00:00.000 GMT-0700,1.17007,1.17385,1.16988,1.17310,14025.0703
25.07.2018 13:00:00.000 GMT-0700,1.17312,1.17370,1.17174,1.17281,9991.5098
25.07.2018 14:00:00.000 GMT-0700,1.17282,1.17342,1.17220,1.17232,5105.1699
25.07.2018 15:00:00.000 GMT-0700,1.17234,1.17318,1.17219,1.17315,2722.23
25.07.2018 16:00:00.000 GMT-0700,1.17313,1.17387,1.17311,1.17379,4133.5801
25.07.2018 17:00:00.000 GMT-0700,1.17379,1.17385,1.17307,1.17349,8256.0498
25.07.2018 18:00:00.000 GMT-0700,1.17350,1.17436,1.17304,1.17345,9564.2598
25.07.2018 19:00:00.000 GMT-0700,1.17345,1.17380,1.17295,1.17355,7791.5698
25.07.2018 20:00:00.000 GMT-0700,1.17355,1.17386,1.17301,1.17322,6424.1602
25.07.2018 21:00:00.000 GMT-0700,1.17322,1.17351,1.17299,1.17313,5038.25
25.07.2018 22:00:00.000 GMT-0700,1.17312,1.17376,1.17267,1.17345,7861.8398
25.07.2018 23:00:00.000 GMT-0700,1.17344,1.17428,1.17233,1.17246,16010.7305
26.07.2018 00:00:00.000 GMT-0700,1.17247,1.17384,1.17224,1.17276,13168.5498
26.07.2018 01:00:00.000 GMT-0700,1.17277,1.17280,1.17108,1.17133,12883.0801
26.07.2018 02:00:00.000 GMT-0700,1.17134,1.17170,1.17054,1.17146,12853.9805
26.07.2018 03:00:00.000 GMT-0700,1.17146,1.17172,1.17070,1.17111,10812.2695
26.07.2018 04:00:00.000 GMT-0700,1.17111,1.17177,1.17060,1.17102,12356.75
26.07.2018 05:00:00.000 GMT-0700,1.17103,1.17307,1.16922,1.16942,21269.8496
26.07.2018 06:00:00.000 GMT-0700,1.16941,1.16998,1.16729,1.16820,19615.5391
26.07.2018 07:00:00.000 GMT-0700,1.16820,1.16820,1.16520,1.16587,20250.9707
26.07.2018 08:00:00.000 GMT-0700,1.16587,1.16676,1.16502,1.16540,15876.8799
26.07.2018 09:00:00.000 GMT-0700,1.16540,1.16666,1.16493,1.16629,12440.6904
26.07.2018 10:00:00.000 GMT-0700,1.16630,1.16642,1.16540,1.16564,11547.7402
26.07.2018 11:00:00.000 GMT-0700,1.16564,1.16571,1.16402,1.16450,9048.1299
26.07.2018 12:00:00.000 GMT-0700,1.16449,1.16480,1.16407,1.16421,7363.9902
26.07.2018 13:00:00.000 GMT-0700,1.16421,1.16480,1.16418,1.16424,4387.29
26.07.2018 14:00:00.000 GMT-0700,1.16425,1.16454,1.16382,1.16389,2403.55
26.07.2018 15:00:00.000 GMT-0700,1.16390,1.16424,1.16386,1.16414,2867.1101
26.07.2018 16:00:00.000 GMT-0700,1.16412,1.16450,1.16379,1.16437,4337.73
26.07.2018 17:00:00.000 GMT-0700,1.16436,1.16450,1.16402,1.16415,7436.3701
26.07.2018 18:00:00.000 GMT-0700,1.16415,1.16485,1.16377,1.16444,8235.1699
26.07.2018 19:00:00.000 GMT-0700,1.16444,1.16527,1.16429,1.16524,6886.9702
26.07.2018 20:00:00.000 GMT-0700,1.16522,1.16553,1.16484,1.16490,6536.6899
26.07.2018 21:00:00.000 GMT-0700,1.16490,1.16516,1.16461,1.16473,4423.8799
26.07.2018 22:00:00.000 GMT-0700,1.16474,1.16502,1.16405,1.16482,8355.96
26.07.2018 23:00:00.000 GMT-0700,1.16481,1.16512,1.16361,1.16459,11294.6699
27.07.2018 00:00:00.000 GMT-0700,1.16459,1.16577,1.16423,1.16464,13591.9502
27.07.2018 01:00:00.000 GMT-0700,1.16464,1.16472,1.16248,1.16262,14453.9199
27.07.2018 02:00:00.000 GMT-0700,1.16261,1.16341,1.16220,1.16249,13159.2305
27.07.2018 03:00:00.000 GMT-0700,1.16249,1.16344,1.16224,1.16271,9466.5098
27.07.2018 04:00:00.000 GMT-0700,1.16270,1.16304,1.16236,1.16263,9672.9004
27.07.2018 05:00:00.000 GMT-0700,1.16263,1.16418,1.16203,1.16387,17008.8594
27.07.2018 06:00:00.000 GMT-0700,1.16388,1.16566,1.16365,1.16542,16923.4902
27.07.2018 07:00:00.000 GMT-0700,1.16545,1.16617,1.16498,1.16532,15140.2803
27.07.2018 08:00:00.000 GMT-0700,1.16533,1.16620,1.16459,1.16594,13334.6396
27.07.2018 09:00:00.000 GMT-0700,1.16594,1.16604,1.16479,1.16579,11079.3701
27.07.2018 10:00:00.000 GMT-0700,1.16579,1.16622,1.16518,1.16567,8823.71
27.07.2018 11:00:00.000 GMT-0700,1.16568,1.16603,1.16555,1.16562,7330.6299
27.07.2018 12:00:00.000 GMT-0700,1.16560,1.16642,1.16556,1.16590,7701.6299
27.07.2018 13:00:00.000 GMT-0700,1.16588,1.16608,1.16533,1.16559,4574.7998
27.07.2018 14:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
27.07.2018 15:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
27.07.2018 16:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
27.07.2018 17:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
27.07.2018 18:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
27.07.2018 19:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
27.07.2018 20:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
27.07.2018 21:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
27.07.2018 22:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
27.07.2018 23:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
28.07.2018 00:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
28.07.2018 01:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
28.07.2018 02:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
28.07.2018 03:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
28.07.2018 04:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
28.07.2018 05:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
28.07.2018 06:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
28.07.2018 07:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
28.07.2018 08:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
28.07.2018 09:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
28.07.2018 10:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
28.07.2018 11:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
28.07.2018 12:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
28.07.2018 13:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
28.07.2018 14:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
28.07.2018 15:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
28.07.2018 16:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
28.07.2018 17:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
28.07.2018 18:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
28.07.2018 19:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
28.07.2018 20:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
28.07.2018 21:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
28.07.2018 22:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
28.07.2018 23:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
29.07.2018 00:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
29.07.2018 01:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
29.07.2018 02:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
29.07.2018 03:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
29.07.2018 04:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
29.07.2018 05:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
29.07.2018 06:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
29.07.2018 07:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
29.07.2018 08:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
29.07.2018 09:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
29.07.2018 10:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
29.07.2018 11:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
29.07.2018 12:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
29.07.2018 13:00:00.000 GMT-0700,1.16559,1.16559,1.16559,1.16559,0
29.07.2018 14:00:00.000 GMT-0700,1.16561,1.16590,1.16525,1.16581,2045.17
29.07.2018 15:00:00.000 GMT-0700,1.16579,1.16604,1.16568,1.16600,3032.8301
29.07.2018 16:00:00.000 GMT-0700,1.16601,1.16604,1.16580,1.16591,2189.5
29.07.2018 17:00:00.000 GMT-0700,1.16591,1.16648,1.16557,1.16600,5470.3701
29.07.2018 18:00:00.000 GMT-0700,1.16601,1.16616,1.16514,1.16585,6357.4502
29.07.2018 19:00:00.000 GMT-0700,1.16585,1.16587,1.16499,1.16511,5422.9199
29.07.2018 20:00:00.000 GMT-0700,1.16511,1.16553,1.16506,1.16542,4570.8999
29.07.2018 21:00:00.000 GMT-0700,1.16542,1.16570,1.16529,1.16549,3056.79
29.07.2018 22:00:00.000 GMT-0700,1.16550,1.16648,1.16537,1.16639,5911.7598
29.07.2018 23:00:00.000 GMT-0700,1.16638,1.16638,1.16526,1.16550,9209.6797
30.07.2018 00:00:00.000 GMT-0700,1.16557,1.16738,1.16479,1.16687,14405.8604
30.07.2018 01:00:00.000 GMT-0700,1.16688,1.16767,1.16645,1.16766,12335.0303
30.07.2018 02:00:00.000 GMT-0700,1.16764,1.16925,1.16741,1.16855,12639.9902
30.07.2018 03:00:00.000 GMT-0700,1.16855,1.16868,1.16775,1.16805,10366.9297
30.07.2018 04:00:00.000 GMT-0700,1.16805,1.16876,1.16783,1.16810,10206.5596
30.07.2018 05:00:00.000 GMT-0700,1.16810,1.16950,1.16788,1.16950,11903.25
30.07.2018 06:00:00.000 GMT-0700,1.16951,1.17105,1.16914,1.17095,15966.3398
30.07.2018 07:00:00.000 GMT-0700,1.17097,1.17160,1.16992,1.17108,14370.2305
30.07.2018 08:00:00.000 GMT-0700,1.17108,1.17186,1.17076,1.17170,11746.6201
30.07.2018 09:00:00.000 GMT-0700,1.17169,1.17178,1.17105,1.17157,8064.27
30.07.2018 10:00:00.000 GMT-0700,1.17160,1.17173,1.17087,1.17113,6225.5801
30.07.2018 11:00:00.000 GMT-0700,1.17112,1.17140,1.17083,1.17095,6140.5298
30.07.2018 12:00:00.000 GMT-0700,1.17095,1.17112,1.17026,1.17031,6092.3701
30.07.2018 13:00:00.000 GMT-0700,1.17030,1.17069,1.17023,1.17052,5007.5698
30.07.2018 14:00:00.000 GMT-0700,1.17050,1.17074,1.17028,1.17050,3890.6299
30.07.2018 15:00:00.000 GMT-0700,1.17053,1.17093,1.17051,1.17078,2212.1399
30.07.2018 16:00:00.000 GMT-0700,1.17078,1.17094,1.17069,1.17071,2571.1799
30.07.2018 17:00:00.000 GMT-0700,1.17071,1.17108,1.17047,1.17092,7555.9199
30.07.2018 18:00:00.000 GMT-0700,1.17092,1.17106,1.17016,1.17097,8245.1104
30.07.2018 19:00:00.000 GMT-0700,1.17098,1.17099,1.17022,1.17085,5470.02
30.07.2018 20:00:00.000 GMT-0700,1.17081,1.17099,1.17033,1.17088,4172.3501
30.07.2018 21:00:00.000 GMT-0700,1.17088,1.17186,1.16999,1.17160,10949.5596
30.07.2018 22:00:00.000 GMT-0700,1.17160,1.17175,1.17107,1.17110,6027.1699
30.07.2018 23:00:00.000 GMT-0700,1.17110,1.17255,1.17081,1.17234,14151.1299
31.07.2018 00:00:00.000 GMT-0700,1.17232,1.17311,1.17098,1.17155,11618.7998
31.07.2018 01:00:00.000 GMT-0700,1.17156,1.17313,1.17108,1.17259,11967.3496
31.07.2018 02:00:00.000 GMT-0700,1.17265,1.17294,1.17136,1.17230,10379.1602
31.07.2018 03:00:00.000 GMT-0700,1.17231,1.17356,1.17217,1.17316,10607.2197
31.07.2018 04:00:00.000 GMT-0700,1.17317,1.17436,1.17310,1.17355,12239.1797
31.07.2018 05:00:00.000 GMT-0700,1.17355,1.17458,1.17262,1.17273,14759.8496
31.07.2018 06:00:00.000 GMT-0700,1.17273,1.17282,1.16993,1.17058,19153.1191
31.07.2018 07:00:00.000 GMT-0700,1.17058,1.17138,1.16962,1.17009,17292.6699
31.07.2018 08:00:00.000 GMT-0700,1.17012,1.17075,1.16919,1.17049,13571.8398
31.07.2018 09:00:00.000 GMT-0700,1.17049,1.17082,1.16991,1.17049,11385.6104
31.07.2018 10:00:00.000 GMT-0700,1.17051,1.17056,1.16890,1.16968,8053.5601
31.07.2018 11:00:00.000 GMT-0700,1.16966,1.17028,1.16962,1.16968,7010.23
31.07.2018 12:00:00.000 GMT-0700,1.16967,1.17011,1.16925,1.16927,7782.6099
31.07.2018 13:00:00.000 GMT-0700,1.16927,1.16987,1.16838,1.16908,5475.29
31.07.2018 14:00:00.000 GMT-0700,1.16907,1.16937,1.16851,1.16875,5766.1299
31.07.2018 15:00:00.000 GMT-0700,1.16875,1.16908,1.16859,1.16866,3077.95
31.07.2018 16:00:00.000 GMT-0700,1.16866,1.16895,1.16855,1.16890,3173.1399
31.07.2018 17:00:00.000 GMT-0700,1.16890,1.16922,1.16882,1.16900,6778.519999999999
31.07.2018 18:00:00.000 GMT-0700,1.16901,1.16911,1.16829,1.16891,7049.450000000001
31.07.2018 19:00:00.000 GMT-0700,1.16893,1.16917,1.16820,1.16851,6643.629999999997
31.07.2018 20:00:00.000 GMT-0700,1.16850,1.16877,1.16796,1.16797,6649.359999999998
31.07.2018 21:00:00.000 GMT-0700,1.16796,1.16830,1.16759,1.16776,5630.159999999999
31.07.2018 22:00:00.000 GMT-0700,1.16776,1.16819,1.16759,1.16801,8333.94
31.07.2018 23:00:00.000 GMT-0700,1.16800,1.16853,1.16721,1.16818,14850.169999999998
01.08.2018 00:00:00.000 GMT-0700,1.16817,1.16938,1.16766,1.16873,13138.619999999997
01.08.2018 01:00:00.000 GMT-0700,1.16872,1.16902,1.16812,1.16817,12182.68
01.08.2018 02:00:00.000 GMT-0700,1.16816,1.16852,1.16771,1.16827,10230.340000000002
01.08.2018 03:00:00.000 GMT-0700,1.16829,1.16872,1.16804,1.16864,8961.51
01.08.2018 04:00:00.000 GMT-0700,1.16863,1.16878,1.16809,1.16863,10672.519999999999
01.08.2018 05:00:00.000 GMT-0700,1.16861,1.16994,1.16830,1.16901,16534.08
01.08.2018 06:00:00.000 GMT-0700,1.16902,1.16919,1.16761,1.16777,15481.899999999998
01.08.2018 07:00:00.000 GMT-0700,1.16771,1.16864,1.16686,1.16725,15521.189999999995
01.08.2018 08:00:00.000 GMT-0700,1.16725,1.16760,1.16640,1.16647,13418.400000000007
01.08.2018 09:00:00.000 GMT-0700,1.16647,1.16689,1.16602,1.16676,11751.739999999998
01.08.2018 10:00:00.000 GMT-0700,1.16675,1.16697,1.16572,1.16669,7583.87
01.08.2018 11:00:00.000 GMT-0700,1.16671,1.16775,1.16613,1.16639,14017.429999999997
01.08.2018 12:00:00.000 GMT-0700,1.16637,1.16657,1.16584,1.16622,7632.189999999999
01.08.2018 13:00:00.000 GMT-0700,1.16622,1.16632,1.16586,1.16595,5375.740000000001
01.08.2018 14:00:00.000 GMT-0700,1.16595,1.16619,1.16579,1.16598,4567.009999999999
01.08.2018 15:00:00.000 GMT-0700,1.16598,1.16643,1.16594,1.16629,2969.9800000000005
01.08.2018 16:00:00.000 GMT-0700,1.16630,1.16655,1.16622,1.16631,3077.17
01.08.2018 17:00:00.000 GMT-0700,1.16632,1.16654,1.16603,1.16618,6196.759999999999
01.08.2018 18:00:00.000 GMT-0700,1.16618,1.16675,1.16613,1.16649,7227.849999999999
01.08.2018 19:00:00.000 GMT-0700,1.16650,1.16654,1.16539,1.16546,6990.129999999999
01.08.2018 20:00:00.000 GMT-0700,1.16546,1.16563,1.16505,1.16508,6155.699999999998
01.08.2018 21:00:00.000 GMT-0700,1.16508,1.16526,1.16454,1.16472,4794.94
01.08.2018 22:00:00.000 GMT-0700,1.16472,1.16519,1.16461,1.16503,6907.63
01.08.2018 23:00:00.000 GMT-0700,1.16503,1.16538,1.16300,1.16304,10720.370000000003
02.08.2018 00:00:00.000 GMT-0700,1.16303,1.16366,1.16249,1.16311,12549.58
02.08.2018 01:00:00.000 GMT-0700,1.16315,1.16342,1.16180,1.16201,11180.109999999997
02.08.2018 02:00:00.000 GMT-0700,1.16200,1.16211,1.16077,1.16141,12001.16
02.08.2018 03:00:00.000 GMT-0700,1.16141,1.16245,1.16100,1.16224,12089.079999999994
02.08.2018 04:00:00.000 GMT-0700,1.16223,1.16303,1.16011,1.16172,17854.809999999998
02.08.2018 05:00:00.000 GMT-0700,1.16170,1.16272,1.16071,1.16263,17415.290000000005
02.08.2018 06:00:00.000 GMT-0700,1.16263,1.16320,1.16216,1.16251,14344.650000000003
02.08.2018 07:00:00.000 GMT-0700,1.16250,1.16267,1.16081,1.16116,16176.839999999993
02.08.2018 08:00:00.000 GMT-0700,1.16118,1.16165,1.16114,1.16121,11618.969999999998
02.08.2018 09:00:00.000 GMT-0700,1.16121,1.16196,1.16061,1.16091,10268.240000000003
02.08.2018 10:00:00.000 GMT-0700,1.16092,1.16096,1.15974,1.16016,9263.39
02.08.2018 11:00:00.000 GMT-0700,1.16015,1.16022,1.15840,1.15866,10117.479999999998
02.08.2018 12:00:00.000 GMT-0700,1.15866,1.15986,1.15840,1.15888,8633.1
02.08.2018 13:00:00.000 GMT-0700,1.15886,1.15895,1.15816,1.15840,6126.4400000000005
02.08.2018 14:00:00.000 GMT-0700,1.15840,1.15879,1.15827,1.15858,3623.42
02.08.2018 15:00:00.000 GMT-0700,1.15858,1.15872,1.15817,1.15860,3004.210000000001
02.08.2018 16:00:00.000 GMT-0700,1.15862,1.15901,1.15845,1.15850,3899.2799999999997
02.08.2018 17:00:00.000 GMT-0700,1.15851,1.15885,1.15817,1.15877,4498.74
02.08.2018 18:00:00.000 GMT-0700,1.15877,1.15899,1.15820,1.15835,7408.170000000001
02.08.2018 19:00:00.000 GMT-0700,1.15834,1.15879,1.15811,1.15876,5825.4000000000015
02.08.2018 20:00:00.000 GMT-0700,1.15877,1.15930,1.15874,1.15907,5303.28
02.08.2018 21:00:00.000 GMT-0700,1.15907,1.15930,1.15889,1.15917,3298.6700000000005
02.08.2018 22:00:00.000 GMT-0700,1.15917,1.15949,1.15900,1.15906,4690.93
02.08.2018 23:00:00.000 GMT-0700,1.15906,1.15906,1.15769,1.15783,11888.890000000001
03.08.2018 00:00:00.000 GMT-0700,1.15782,1.15908,1.15619,1.15621,15028.339999999997
03.08.2018 01:00:00.000 GMT-0700,1.15619,1.15792,1.15615,1.15791,13134.98
03.08.2018 02:00:00.000 GMT-0700,1.15791,1.15847,1.15744,1.15748,11300.13
03.08.2018 03:00:00.000 GMT-0700,1.15748,1.15796,1.15724,1.15795,9069.59
03.08.2018 04:00:00.000 GMT-0700,1.15795,1.16105,1.15795,1.15960,18942.330000000013
03.08.2018 05:00:00.000 GMT-0700,1.15960,1.16093,1.15852,1.15948,20465.31
03.08.2018 06:00:00.000 GMT-0700,1.15949,1.15982,1.15603,1.15718,22809.039999999994
03.08.2018 07:00:00.000 GMT-0700,1.15726,1.15992,1.15726,1.15899,22507.550000000007
03.08.2018 08:00:00.000 GMT-0700,1.15901,1.16034,1.15878,1.15953,16342.320000000005
03.08.2018 09:00:00.000 GMT-0700,1.15953,1.15995,1.15877,1.15948,10923.02
03.08.2018 10:00:00.000 GMT-0700,1.15948,1.15954,1.15829,1.15836,8514.529999999999
03.08.2018 11:00:00.000 GMT-0700,1.15835,1.15848,1.15727,1.15779,8490.719999999998
03.08.2018 12:00:00.000 GMT-0700,1.15778,1.15791,1.15695,1.15728,8768.55
03.08.2018 13:00:00.000 GMT-0700,1.15728,1.15730,1.15635,1.15670,4654.329999999998
03.08.2018 14:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
03.08.2018 15:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
03.08.2018 16:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
03.08.2018 17:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
03.08.2018 18:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
03.08.2018 19:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
03.08.2018 20:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
03.08.2018 21:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
03.08.2018 22:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
03.08.2018 23:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
04.08.2018 00:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
04.08.2018 01:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
04.08.2018 02:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
04.08.2018 03:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
04.08.2018 04:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
04.08.2018 05:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
04.08.2018 06:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
04.08.2018 07:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
04.08.2018 08:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
04.08.2018 09:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
04.08.2018 10:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
04.08.2018 11:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
04.08.2018 12:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
04.08.2018 13:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
04.08.2018 14:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
04.08.2018 15:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
04.08.2018 16:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
04.08.2018 17:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
04.08.2018 18:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
04.08.2018 19:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
04.08.2018 20:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
04.08.2018 21:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
04.08.2018 22:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
04.08.2018 23:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
05.08.2018 00:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
05.08.2018 01:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
05.08.2018 02:00:00.000 GMT-0700,1.15670,1.15670,1.15670,1.15670,0
